Tenure,WarehouseToHome,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,DaySinceLastOrder,CashbackAmount,Churn,Churn_Label,Tenure_Group
16,14,2,"Laptop & Accessory",4,Married,8,1,1.0,148.72,0,Retained,">12 Months (Low Risk)"
11,9,3,"Laptop & Accessory",2,Single,9,1,0.0,168.61,0,Retained,"4-12 Months (Medium Risk)"
10,21,4,"Laptop & Accessory",1,Married,2,1,12.0,190.86,0,Retained,"4-12 Months (Medium Risk)"
15,14,6,Others,3,Married,3,0,11.0,324.73,0,Retained,">12 Months (Low Risk)"
14,14,4,Others,4,Single,3,0,9.0,323.33,0,Retained,">12 Months (Low Risk)"
1,31,2,"Mobile Phone",5,Single,3,0,1.0,135.91,1,Churned,"0-3 Months (High Risk)"
23,8,3,Grocery,3,Married,6,0,3.0,276.39,0,Retained,">12 Months (Low Risk)"
13,32,3,"Laptop & Accessory",4,Married,2,0,13.0,156.05,0,Retained,">12 Months (Low Risk)"
0,6,3,Mobile,4,Single,2,1,4.0,132.02,1,Churned,"0-3 Months (High Risk)"
19,13,3,"Laptop & Accessory",3,Married,3,0,0.0,152.58,0,Retained,">12 Months (Low Risk)"
25,14,3,Mobile,5,Married,10,0,4.0,129.5,0,Retained,">12 Months (Low Risk)"
10,17,4,Fashion,2,Single,3,0,,224.8,0,Retained,"4-12 Months (Medium Risk)"
1,7,6,"Laptop & Accessory",4,Single,8,0,1.0,192.35,1,Churned,"0-3 Months (High Risk)"
19,14,3,"Laptop & Accessory",3,Divorced,6,0,3.0,189.34,0,Retained,">12 Months (Low Risk)"
6,31,3,"Laptop & Accessory",3,Married,2,0,1.0,145.39,0,Retained,"4-12 Months (Medium Risk)"
1,32,4,"Laptop & Accessory",5,Married,2,0,4.0,147.24,0,Retained,"0-3 Months (High Risk)"
16,12,4,"Mobile Phone",3,Married,6,0,1.0,145.93,0,Retained,">12 Months (Low Risk)"
9,13,4,"Mobile Phone",3,Divorced,2,1,3.0,160.06,0,Retained,"4-12 Months (Medium Risk)"
1,26,3,"Laptop & Accessory",2,Single,10,1,5.0,178.04,1,Churned,"0-3 Months (High Risk)"
7,9,4,"Mobile Phone",2,Single,2,0,3.0,150,0,Retained,"4-12 Months (Medium Risk)"
1,25,2,"Laptop & Accessory",3,Divorced,4,0,3.0,187.32,0,Retained,"0-3 Months (High Risk)"
8,17,4,"Mobile Phone",3,Divorced,3,1,1.0,147.2,0,Retained,"4-12 Months (Medium Risk)"
17,9,5,Fashion,1,Married,2,0,,226.69,1,Churned,">12 Months (Low Risk)"
7,12,5,"Mobile Phone",1,Married,3,0,3.0,154.11,0,Retained,"4-12 Months (Medium Risk)"
16,16,4,"Mobile Phone",1,Single,3,0,9.0,161.73,0,Retained,">12 Months (Low Risk)"
3,16,4,"Laptop & Accessory",3,Married,2,0,4.0,165.78,0,Retained,"0-3 Months (High Risk)"
11,8,3,"Mobile Phone",1,Single,6,1,2.0,139.44,0,Retained,"4-12 Months (Medium Risk)"
13,11,4,Fashion,5,Divorced,6,1,12.0,204.75,0,Retained,">12 Months (Low Risk)"
17,22,5,Grocery,3,Married,3,0,12.0,301.03,0,Retained,">12 Months (Low Risk)"
11,12,5,"Laptop & Accessory",1,Married,8,1,9.0,153.29,0,Retained,"4-12 Months (Medium Risk)"
7,15,4,"Laptop & Accessory",3,Single,4,1,1.0,188.88,0,Retained,"4-12 Months (Medium Risk)"
6,12,5,"Laptop & Accessory",4,Married,5,0,6.0,183.78,0,Retained,"4-12 Months (Medium Risk)"
11,10,3,Mobile,3,Married,8,0,0.0,133.06,0,Retained,"4-12 Months (Medium Risk)"
15,32,3,Fashion,5,Married,4,1,0.0,231.91000000000003,0,Retained,">12 Months (Low Risk)"
13,35,5,"Laptop & Accessory",5,Single,5,0,4.0,167.84,1,Churned,">12 Months (Low Risk)"
6,12,4,"Mobile Phone",4,Single,4,0,8.0,152.18,0,Retained,"4-12 Months (Medium Risk)"
7,8,3,"Laptop & Accessory",1,Single,2,0,4.0,162.74,0,Retained,"4-12 Months (Medium Risk)"
0,13,5,"Laptop & Accessory",3,Single,2,1,6.0,160.74,1,Churned,"0-3 Months (High Risk)"
16,9,5,"Laptop & Accessory",2,Single,5,0,1.0,192.81,0,Retained,">12 Months (Low Risk)"
5,17,4,"Laptop & Accessory",1,Married,4,1,5.0,190.83,0,Retained,"4-12 Months (Medium Risk)"
19,8,3,Fashion,1,Married,5,1,3.0,203.68,0,Retained,">12 Months (Low Risk)"
0,13,4,"Laptop & Accessory",5,Single,9,0,7.0,168.11,0,Retained,"0-3 Months (High Risk)"
20,31,4,"Mobile Phone",1,Single,3,0,1.0,150.87,1,Churned,">12 Months (Low Risk)"
8,7,4,"Laptop & Accessory",4,Married,3,0,4.0,168.25,0,Retained,"4-12 Months (Medium Risk)"
12,8,4,"Laptop & Accessory",1,Married,9,0,4.0,152.04,0,Retained,"4-12 Months (Medium Risk)"
1,8,4,"Mobile Phone",3,Married,3,0,2.0,137.23,0,Retained,"0-3 Months (High Risk)"
4,13,3,Fashion,5,Married,3,0,2.0,196.37,0,Retained,"4-12 Months (Medium Risk)"
9,7,5,"Mobile Phone",5,Single,3,0,3.0,149.5,0,Retained,"4-12 Months (Medium Risk)"
12,16,5,"Mobile Phone",4,Divorced,2,0,3.0,153.99,0,Retained,"4-12 Months (Medium Risk)"
25,7,4,"Mobile Phone",2,Divorced,3,0,1.0,152.23,0,Retained,">12 Months (Low Risk)"
6,14,4,"Laptop & Accessory",1,Married,6,0,,217.04,0,Retained,"4-12 Months (Medium Risk)"
21,9,4,Grocery,1,Married,3,1,1.0,292.52,0,Retained,">12 Months (Low Risk)"
7,8,1,Mobile,1,Married,1,1,2.0,129.32,0,Retained,"4-12 Months (Medium Risk)"
7,12,3,"Laptop & Accessory",3,Single,2,0,10.0,148.09,0,Retained,"4-12 Months (Medium Risk)"
3,16,3,Fashion,3,Single,10,0,2.0,196.67,0,Retained,"0-3 Months (High Risk)"
0,9,3,Mobile,5,Single,1,0,4.0,131.02,1,Churned,"0-3 Months (High Risk)"
1,13,2,"Mobile Phone",5,Married,3,1,1.0,141.01,1,Churned,"0-3 Months (High Risk)"
13,8,3,"Laptop & Accessory",4,Married,4,0,10.0,156.77,0,Retained,">12 Months (Low Risk)"
0,8,3,Mobile,4,Married,10,0,2.0,134.68,0,Retained,"0-3 Months (High Risk)"
17,11,4,Mobile,3,Single,4,0,3.0,131.62,0,Retained,">12 Months (Low Risk)"
14,15,4,"Laptop & Accessory",1,Married,5,1,3.0,165.69,0,Retained,">12 Months (Low Risk)"
1,7,5,Fashion,3,Married,7,0,,231.08999999999997,1,Churned,"0-3 Months (High Risk)"
9,9,6,Others,4,Single,4,1,12.0,313.24,1,Churned,"4-12 Months (Medium Risk)"
0,15,4,Mobile,5,Single,8,0,3.0,134.07,1,Churned,"0-3 Months (High Risk)"
20,33,5,"Laptop & Accessory",4,Single,10,0,3.0,204.91,0,Retained,">12 Months (Low Risk)"
17,16,3,"Laptop & Accessory",1,Married,3,1,3.0,164.65,0,Retained,">12 Months (Low Risk)"
17,35,2,"Mobile Phone",3,Single,6,0,3.0,172.39,0,Retained,">12 Months (Low Risk)"
1,17,4,Fashion,3,Married,8,0,,225.48,1,Churned,"0-3 Months (High Risk)"
16,12,4,Fashion,4,Single,11,1,,209.46,1,Churned,">12 Months (Low Risk)"
0,10,5,Fashion,2,Divorced,2,0,8.0,204,1,Churned,"0-3 Months (High Risk)"
1,17,5,"Mobile Phone",3,Single,3,0,3.0,151.25,1,Churned,"0-3 Months (High Risk)"
0,6,3,"Mobile Phone",4,Married,2,0,4.0,138.16,0,Retained,"0-3 Months (High Risk)"
20,7,4,Others,2,Married,11,0,3.0,321.27,0,Retained,">12 Months (Low Risk)"
21,21,4,"Laptop & Accessory",5,Single,4,0,8.0,174.6,0,Retained,">12 Months (Low Risk)"
29,15,4,Grocery,3,Married,4,1,3.0,272.56,0,Retained,">12 Months (Low Risk)"
23,7,4,"Mobile Phone",5,Married,4,0,3.0,160.8,0,Retained,">12 Months (Low Risk)"
13,15,3,Fashion,3,Single,10,0,13.0,234.99,0,Retained,">12 Months (Low Risk)"
6,13,4,"Mobile Phone",3,Single,5,0,5.0,155.38,0,Retained,"4-12 Months (Medium Risk)"
4,14,4,"Mobile Phone",5,Single,5,1,4.0,146.66,1,Churned,"4-12 Months (Medium Risk)"
5,9,5,"Laptop & Accessory",5,Divorced,5,0,1.0,189.1,0,Retained,"4-12 Months (Medium Risk)"
6,15,5,"Laptop & Accessory",3,Single,9,0,3.0,153.46,1,Churned,"4-12 Months (Medium Risk)"
3,10,4,"Laptop & Accessory",4,Married,2,1,7.0,152.09,0,Retained,"0-3 Months (High Risk)"
5,14,1,"Laptop & Accessory",3,Divorced,6,0,3.0,151.75,0,Retained,"4-12 Months (Medium Risk)"
1,6,5,"Mobile Phone",3,Single,3,0,3.0,155.33,0,Retained,"0-3 Months (High Risk)"
11,17,4,"Mobile Phone",5,Married,2,1,4.0,152.82,0,Retained,"4-12 Months (Medium Risk)"
10,25,3,Fashion,4,Single,2,1,9.0,176.42,0,Retained,"4-12 Months (Medium Risk)"
27,9,5,Grocery,1,Married,4,0,8.0,279.27,0,Retained,">12 Months (Low Risk)"
1,10,4,"Mobile Phone",5,Single,2,0,5.0,156.02,1,Churned,"0-3 Months (High Risk)"
27,13,4,"Laptop & Accessory",1,Single,4,0,3.0,149.5,0,Retained,">12 Months (Low Risk)"
5,16,3,"Laptop & Accessory",1,Single,2,0,8.0,153.96,0,Retained,"4-12 Months (Medium Risk)"
17,6,4,"Laptop & Accessory",3,Single,5,0,2.0,159.85,0,Retained,">12 Months (Low Risk)"
28,14,4,Grocery,4,Married,2,1,0.0,235.76999999999998,0,Retained,">12 Months (Low Risk)"
6,17,4,"Laptop & Accessory",1,Single,3,0,9.0,178.96,0,Retained,"4-12 Months (Medium Risk)"
1,7,5,"Mobile Phone",4,Single,3,0,1.0,153.36,0,Retained,"0-3 Months (High Risk)"
3,28,3,Fashion,5,Married,1,0,8.0,184.12,0,Retained,"0-3 Months (High Risk)"
16,12,4,Grocery,2,Married,5,1,0.0,266.27,0,Retained,">12 Months (Low Risk)"
14,9,5,"Mobile Phone",3,Single,4,0,3.0,153.09,0,Retained,">12 Months (Low Risk)"
13,8,3,Mobile,5,Married,5,0,2.0,133.77,0,Retained,">12 Months (Low Risk)"
9,12,5,Mobile,3,Married,2,0,7.0,127.41,0,Retained,"4-12 Months (Medium Risk)"
17,8,3,Fashion,3,Single,6,1,2.0,202.09,0,Retained,">12 Months (Low Risk)"
16,12,4,Grocery,1,Married,5,1,0.0,266.27,0,Retained,">12 Months (Low Risk)"
19,9,3,Grocery,3,Divorced,4,0,9.0,274.65,0,Retained,">12 Months (Low Risk)"
6,31,3,"Laptop & Accessory",3,Divorced,2,0,1.0,145.39,0,Retained,"4-12 Months (Medium Risk)"
14,12,4,"Laptop & Accessory",4,Single,7,1,2.0,160.32,0,Retained,">12 Months (Low Risk)"
8,13,4,Mobile,1,Married,2,0,1.0,126.9,0,Retained,"4-12 Months (Medium Risk)"
9,16,3,Fashion,1,Single,2,0,7.0,199.8,0,Retained,"4-12 Months (Medium Risk)"
18,13,3,Fashion,5,Married,3,0,0.0,197.24,0,Retained,">12 Months (Low Risk)"
0,8,3,"Laptop & Accessory",1,Married,1,0,2.0,142.27,0,Retained,"0-3 Months (High Risk)"
3,13,5,"Mobile Phone",4,Married,3,0,1.0,153.04,0,Retained,"0-3 Months (High Risk)"
4,25,4,"Mobile Phone",3,Single,3,0,5.0,151.32,0,Retained,"4-12 Months (Medium Risk)"
11,7,5,"Laptop & Accessory",3,Married,3,0,8.0,184.93,0,Retained,"4-12 Months (Medium Risk)"
1,29,4,"Mobile Phone",3,Divorced,6,1,2.0,146.32,1,Churned,"0-3 Months (High Risk)"
16,30,3,Fashion,5,Single,7,1,2.0,204.48,1,Churned,">12 Months (Low Risk)"
7,16,1,"Laptop & Accessory",1,Married,2,0,2.0,147.24,0,Retained,"4-12 Months (Medium Risk)"
5,19,4,"Mobile Phone",1,Married,10,1,3.0,164.29,0,Retained,"4-12 Months (Medium Risk)"
1,25,4,"Laptop & Accessory",3,Divorced,2,1,3.0,171.14,1,Churned,"0-3 Months (High Risk)"
4,10,4,"Mobile Phone",3,Married,3,0,1.0,145.83,0,Retained,"4-12 Months (Medium Risk)"
15,12,3,Fashion,5,Married,10,0,7.0,233.48000000000002,0,Retained,">12 Months (Low Risk)"
8,10,3,"Laptop & Accessory",3,Single,2,1,1.0,142.49,0,Retained,"4-12 Months (Medium Risk)"
2,23,4,Fashion,5,Single,2,0,9.0,179.88,0,Retained,"0-3 Months (High Risk)"
5,12,3,"Laptop & Accessory",3,Single,2,0,7.0,150.1,0,Retained,"4-12 Months (Medium Risk)"
0,26,3,Fashion,3,Married,4,0,0.0,198.24,1,Churned,"0-3 Months (High Risk)"
1,19,5,"Mobile Phone",5,Married,3,0,1.0,145.33,1,Churned,"0-3 Months (High Risk)"
11,31,4,Fashion,4,Divorced,4,0,,220.61,0,Retained,"4-12 Months (Medium Risk)"
2,9,3,"Laptop & Accessory",3,Divorced,2,0,2.0,155.61,0,Retained,"0-3 Months (High Risk)"
11,9,3,"Laptop & Accessory",3,Single,4,1,2.0,143.17,0,Retained,"4-12 Months (Medium Risk)"
11,7,4,Fashion,1,Married,4,1,3.0,261.03,0,Retained,"4-12 Months (Medium Risk)"
15,8,3,Mobile,3,Married,1,1,0.0,126.96000000000001,0,Retained,">12 Months (Low Risk)"
4,34,4,"Laptop & Accessory",2,Married,9,0,8.0,178.04,0,Retained,"4-12 Months (Medium Risk)"
19,9,4,"Laptop & Accessory",4,Married,2,0,8.0,173.05,0,Retained,">12 Months (Low Risk)"
10,13,3,Fashion,3,Single,5,0,2.0,236.64,0,Retained,"4-12 Months (Medium Risk)"
3,16,4,"Mobile Phone",3,Married,11,0,3.0,154.74,0,Retained,"0-3 Months (High Risk)"
7,30,4,Fashion,1,Single,3,1,13.0,259.58,0,Retained,"4-12 Months (Medium Risk)"
21,12,4,Others,3,Married,6,0,2.0,308,0,Retained,">12 Months (Low Risk)"
19,8,3,Grocery,3,Married,7,0,1.0,278.61,0,Retained,">12 Months (Low Risk)"
4,9,5,"Laptop & Accessory",1,Married,3,0,9.0,166.52,0,Retained,"4-12 Months (Medium Risk)"
21,9,4,"Laptop & Accessory",4,Married,9,0,1.0,174.78,0,Retained,">12 Months (Low Risk)"
1,36,6,"Laptop & Accessory",5,Single,10,0,3.0,174.69,1,Churned,"0-3 Months (High Risk)"
19,24,3,"Laptop & Accessory",3,Married,3,0,8.0,148.1,0,Retained,">12 Months (Low Risk)"
51,7,2,"Laptop & Accessory",3,Divorced,2,0,9.0,174,0,Retained,">12 Months (Low Risk)"
13,8,1,"Laptop & Accessory",4,Divorced,2,0,7.0,142.44,0,Retained,">12 Months (Low Risk)"
8,31,4,"Laptop & Accessory",2,Single,5,0,2.0,136.81,0,Retained,"4-12 Months (Medium Risk)"
12,7,5,"Laptop & Accessory",1,Single,6,0,,211.86,0,Retained,"4-12 Months (Medium Risk)"
15,32,3,Grocery,4,Married,6,0,8.0,235.25,0,Retained,">12 Months (Low Risk)"
1,7,4,"Mobile Phone",3,Single,2,0,6.0,145.58,1,Churned,"0-3 Months (High Risk)"
0,11,3,"Mobile Phone",1,Single,2,0,0.0,110.50999999999999,0,Retained,"0-3 Months (High Risk)"
8,22,4,Fashion,4,Single,2,0,3.0,186.06,0,Retained,"4-12 Months (Medium Risk)"
22,13,3,Fashion,4,Married,4,0,7.0,204.66,0,Retained,">12 Months (Low Risk)"
1,16,3,"Laptop & Accessory",3,Single,4,0,7.0,136.6,0,Retained,"0-3 Months (High Risk)"
9,15,4,"Laptop & Accessory",3,Married,3,0,10.0,166.48,0,Retained,"4-12 Months (Medium Risk)"
3,9,4,"Laptop & Accessory",1,Married,3,0,,213.53,0,Retained,"0-3 Months (High Risk)"
12,17,3,Fashion,2,Divorced,2,0,7.0,176.54,1,Churned,"4-12 Months (Medium Risk)"
19,14,4,"Mobile Phone",3,Divorced,6,1,3.0,169.77,0,Retained,">12 Months (Low Risk)"
19,27,4,"Laptop & Accessory",3,Single,10,0,2.0,173.5,0,Retained,">12 Months (Low Risk)"
26,13,1,Grocery,3,Married,4,0,3.0,248.14,0,Retained,">12 Months (Low Risk)"
20,10,4,Fashion,4,Married,9,1,10.0,203.33,0,Retained,">12 Months (Low Risk)"
9,14,4,"Mobile Phone",3,Married,3,0,1.0,149.04,0,Retained,"4-12 Months (Medium Risk)"
13,15,3,"Laptop & Accessory",3,Married,4,0,7.0,139.75,0,Retained,">12 Months (Low Risk)"
17,30,5,"Mobile Phone",3,Single,3,0,4.0,137.08,0,Retained,">12 Months (Low Risk)"
8,17,4,"Mobile Phone",3,Single,3,1,3.0,154.36,1,Churned,"4-12 Months (Medium Risk)"
1,22,4,"Mobile Phone",1,Single,3,0,1.0,137.32,0,Retained,"0-3 Months (High Risk)"
12,24,3,"Laptop & Accessory",3,Single,1,0,7.0,145.34,0,Retained,"4-12 Months (Medium Risk)"
9,7,4,Fashion,4,Divorced,3,0,7.0,197.95,0,Retained,"4-12 Months (Medium Risk)"
4,9,4,"Mobile Phone",4,Married,3,0,1.0,149.76,0,Retained,"4-12 Months (Medium Risk)"
29,8,2,Grocery,1,Married,4,0,1.0,272.32,0,Retained,">12 Months (Low Risk)"
1,14,4,"Mobile Phone",3,Divorced,3,1,3.0,153.86,1,Churned,"0-3 Months (High Risk)"
20,20,4,"Laptop & Accessory",4,Single,8,0,10.0,180.62,0,Retained,">12 Months (Low Risk)"
1,31,2,"Mobile Phone",5,Single,3,0,1.0,135.91,1,Churned,"0-3 Months (High Risk)"
10,7,4,"Laptop & Accessory",1,Married,2,0,11.0,164.74,0,Retained,"4-12 Months (Medium Risk)"
1,7,4,"Laptop & Accessory",4,Divorced,2,1,5.0,188.49,0,Retained,"0-3 Months (High Risk)"
9,9,5,Fashion,4,Married,4,0,,227.74,0,Retained,"4-12 Months (Medium Risk)"
4,30,4,"Laptop & Accessory",5,Single,2,0,8.0,168.12,0,Retained,"4-12 Months (Medium Risk)"
4,11,3,"Laptop & Accessory",3,Married,2,0,2.0,183.46,0,Retained,"4-12 Months (Medium Risk)"
10,6,4,"Laptop & Accessory",3,Married,2,0,7.0,159.93,0,Retained,"4-12 Months (Medium Risk)"
13,7,3,Grocery,5,Married,3,0,16.0,268.23,0,Retained,">12 Months (Low Risk)"
1,17,5,"Mobile Phone",5,Single,8,1,1.0,149.04,1,Churned,"0-3 Months (High Risk)"
8,6,3,Fashion,4,Married,2,0,6.0,172.95,0,Retained,"4-12 Months (Medium Risk)"
1,16,4,"Mobile Phone",2,Single,3,0,3.0,151.1,0,Retained,"0-3 Months (High Risk)"
15,15,3,"Mobile Phone",1,Single,2,0,8.0,136.73,0,Retained,">12 Months (Low Risk)"
24,9,3,Fashion,3,Married,3,0,,231.16000000000003,0,Retained,">12 Months (Low Risk)"
30,7,4,"Mobile Phone",5,Divorced,4,0,1.0,145.66,0,Retained,">12 Months (Low Risk)"
1,25,2,"Laptop & Accessory",3,Married,4,0,3.0,187.32,0,Retained,"0-3 Months (High Risk)"
1,16,4,"Mobile Phone",5,Single,3,0,3.0,152.28,0,Retained,"0-3 Months (High Risk)"
20,10,4,Grocery,3,Married,5,0,10.0,299.65,0,Retained,">12 Months (Low Risk)"
0,18,3,"Laptop & Accessory",1,Single,4,1,7.0,145.81,1,Churned,"0-3 Months (High Risk)"
1,23,4,"Mobile Phone",4,Married,4,1,3.0,148.73,1,Churned,"0-3 Months (High Risk)"
6,22,3,"Laptop & Accessory",1,Married,2,1,2.0,153.68,0,Retained,"4-12 Months (Medium Risk)"
17,13,5,"Laptop & Accessory",3,Single,3,1,9.0,165.81,0,Retained,">12 Months (Low Risk)"
7,9,4,"Mobile Phone",1,Single,2,0,3.0,150,0,Retained,"4-12 Months (Medium Risk)"
17,22,5,Grocery,3,Married,3,0,12.0,301.03,0,Retained,">12 Months (Low Risk)"
13,7,3,"Laptop & Accessory",1,Married,5,0,3.0,165.13,0,Retained,">12 Months (Low Risk)"
5,14,4,Fashion,5,Married,4,0,,221.37,0,Retained,"4-12 Months (Medium Risk)"
0,8,4,"Mobile Phone",1,Single,2,0,0.0,111.02000000000001,1,Churned,"0-3 Months (High Risk)"
16,33,3,Fashion,5,Divorced,9,0,1.0,208.2,0,Retained,">12 Months (Low Risk)"
1,36,6,"Laptop & Accessory",5,Single,10,0,3.0,174.69,1,Churned,"0-3 Months (High Risk)"
17,17,5,"Laptop & Accessory",3,Married,3,0,1.0,177.57,0,Retained,">12 Months (Low Risk)"
9,7,6,"Mobile Phone",1,Married,3,0,2.0,154.77,0,Retained,"4-12 Months (Medium Risk)"
14,16,4,"Mobile Phone",4,Married,10,1,1.0,161.17,0,Retained,">12 Months (Low Risk)"
4,9,5,"Mobile Phone",5,Single,2,0,8.0,174.68,0,Retained,"4-12 Months (Medium Risk)"
9,23,4,"Laptop & Accessory",4,Married,3,0,3.0,155.07,0,Retained,"4-12 Months (Medium Risk)"
8,9,4,"Laptop & Accessory",3,Single,4,0,3.0,165.33,0,Retained,"4-12 Months (Medium Risk)"
7,7,3,Fashion,1,Single,2,0,1.0,198.88,0,Retained,"4-12 Months (Medium Risk)"
1,30,5,Fashion,5,Married,3,0,11.0,198.36,1,Churned,"0-3 Months (High Risk)"
19,33,5,"Laptop & Accessory",5,Married,3,0,6.0,168.85,0,Retained,">12 Months (Low Risk)"
1,33,4,"Laptop & Accessory",1,Married,3,1,9.0,181.17,1,Churned,"0-3 Months (High Risk)"
8,7,5,Fashion,5,Divorced,11,0,,229.82,1,Churned,"4-12 Months (Medium Risk)"
6,20,3,Mobile,4,Married,2,0,6.0,127.56,0,Retained,"4-12 Months (Medium Risk)"
13,12,3,Grocery,3,Single,8,0,13.0,232.37,0,Retained,">12 Months (Low Risk)"
13,8,1,"Laptop & Accessory",3,Married,6,0,8.0,163.77,0,Retained,">12 Months (Low Risk)"
12,10,4,Fashion,3,Married,2,0,,231.08999999999997,0,Retained,"4-12 Months (Medium Risk)"
10,20,4,"Mobile Phone",4,Divorced,5,0,5.0,146.43,0,Retained,"4-12 Months (Medium Risk)"
1,30,5,"Laptop & Accessory",3,Married,3,0,9.0,160.4,0,Retained,"0-3 Months (High Risk)"
4,16,3,Fashion,3,Married,5,0,,210.31,0,Retained,"4-12 Months (Medium Risk)"
8,31,4,Fashion,4,Married,4,0,8.0,209.02999999999997,0,Retained,"4-12 Months (Medium Risk)"
6,11,4,"Mobile Phone",4,Divorced,4,0,3.0,164.31,0,Retained,"4-12 Months (Medium Risk)"
17,32,5,Fashion,1,Married,7,0,1.0,232.98000000000002,0,Retained,">12 Months (Low Risk)"
22,11,5,Fashion,3,Single,9,0,9.0,234.99,0,Retained,">12 Months (Low Risk)"
8,16,3,"Mobile Phone",2,Married,2,0,2.0,139.17,0,Retained,"4-12 Months (Medium Risk)"
21,10,3,Fashion,1,Single,2,0,8.0,178.98,0,Retained,">12 Months (Low Risk)"
0,16,4,Fashion,5,Married,10,0,0.0,203.06,1,Churned,"0-3 Months (High Risk)"
0,9,3,"Laptop & Accessory",3,Married,1,0,2.0,149.99,0,Retained,"0-3 Months (High Risk)"
0,7,4,"Laptop & Accessory",3,Single,2,0,2.0,146.17,0,Retained,"0-3 Months (High Risk)"
16,12,4,Others,3,Divorced,8,0,1.0,308.03,0,Retained,">12 Months (Low Risk)"
13,17,4,Fashion,3,Single,9,0,3.0,259.64,0,Retained,">12 Months (Low Risk)"
19,32,4,Others,4,Single,5,0,1.0,305.61,0,Retained,">12 Months (Low Risk)"
12,7,5,"Laptop & Accessory",2,Single,6,0,,211.86,0,Retained,"4-12 Months (Medium Risk)"
1,28,2,"Mobile Phone",2,Single,3,0,3.0,151.78,0,Retained,"0-3 Months (High Risk)"
24,7,4,Others,4,Married,5,1,8.0,306.72,0,Retained,">12 Months (Low Risk)"
18,27,4,"Mobile Phone",4,Single,3,0,4.0,159.2,0,Retained,">12 Months (Low Risk)"
18,15,2,"Mobile Phone",2,Divorced,4,1,3.0,153.18,0,Retained,">12 Months (Low Risk)"
16,11,4,Others,2,Divorced,3,0,16.0,317.32,0,Retained,">12 Months (Low Risk)"
5,15,4,Fashion,1,Married,3,0,10.0,232.93,0,Retained,"4-12 Months (Medium Risk)"
10,9,4,"Laptop & Accessory",4,Married,6,1,1.0,194.62,0,Retained,"4-12 Months (Medium Risk)"
0,9,4,Mobile,3,Single,2,0,0.0,132.3,0,Retained,"0-3 Months (High Risk)"
20,14,4,Fashion,3,Married,8,0,8.0,233.45,0,Retained,">12 Months (Low Risk)"
3,9,4,"Mobile Phone",4,Married,2,0,5.0,152.03,0,Retained,"0-3 Months (High Risk)"
3,17,5,"Laptop & Accessory",3,Single,11,0,5.0,183.69,0,Retained,"0-3 Months (High Risk)"
16,15,4,"Mobile Phone",3,Single,6,0,1.0,164.68,0,Retained,">12 Months (Low Risk)"
9,23,5,Fashion,4,Single,3,0,,211.06,0,Retained,"4-12 Months (Medium Risk)"
11,36,4,Fashion,4,Divorced,3,1,10.0,243.49,1,Churned,"4-12 Months (Medium Risk)"
16,9,4,Grocery,5,Married,2,0,8.0,301.65,0,Retained,">12 Months (Low Risk)"
1,7,2,Fashion,4,Single,3,0,8.0,199.46,1,Churned,"0-3 Months (High Risk)"
1,7,4,Fashion,5,Divorced,3,0,8.0,199.12,0,Retained,"0-3 Months (High Risk)"
15,12,2,"Mobile Phone",3,Divorced,4,1,4.0,146.27,0,Retained,">12 Months (Low Risk)"
5,11,3,"Laptop & Accessory",4,Divorced,2,0,3.0,165.24,0,Retained,"4-12 Months (Medium Risk)"
22,13,3,Fashion,4,Married,4,0,7.0,204.66,0,Retained,">12 Months (Low Risk)"
1,9,4,"Laptop & Accessory",3,Single,3,1,5.0,169.78,0,Retained,"0-3 Months (High Risk)"
8,22,4,"Laptop & Accessory",5,Single,3,0,7.0,186.25,0,Retained,"4-12 Months (Medium Risk)"
1,11,5,"Mobile Phone",1,Married,2,0,5.0,156.62,0,Retained,"0-3 Months (High Risk)"
1,15,5,"Mobile Phone",4,Single,3,0,1.0,137.61,1,Churned,"0-3 Months (High Risk)"
1,24,4,"Mobile Phone",3,Married,2,1,1.0,152.41,1,Churned,"0-3 Months (High Risk)"
22,9,4,"Laptop & Accessory",5,Divorced,5,0,2.0,147.89,0,Retained,">12 Months (Low Risk)"
1,7,5,"Mobile Phone",3,Married,3,0,4.0,145.07,0,Retained,"0-3 Months (High Risk)"
11,31,4,Fashion,4,Married,4,0,,220.61,0,Retained,"4-12 Months (Medium Risk)"
1,14,4,"Mobile Phone",4,Single,3,1,1.0,149.72,1,Churned,"0-3 Months (High Risk)"
9,24,3,"Laptop & Accessory",2,Single,3,0,9.0,177.79,0,Retained,"4-12 Months (Medium Risk)"
10,19,4,"Laptop & Accessory",3,Married,11,1,2.0,171.63,0,Retained,"4-12 Months (Medium Risk)"
0,6,3,Mobile,4,Single,2,1,4.0,132.02,1,Churned,"0-3 Months (High Risk)"
0,28,4,Mobile,4,Married,2,0,0.0,128.63,1,Churned,"0-3 Months (High Risk)"
5,7,5,"Mobile Phone",5,Married,3,0,3.0,147.18,0,Retained,"4-12 Months (Medium Risk)"
1,35,5,"Laptop & Accessory",5,Single,5,0,4.0,167.84,1,Churned,"0-3 Months (High Risk)"
10,25,4,"Mobile Phone",1,Single,3,0,8.0,146.53,0,Retained,"4-12 Months (Medium Risk)"
13,10,3,Others,3,Divorced,2,0,9.0,290.33,0,Retained,">12 Months (Low Risk)"
